Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Style (product.metafields.app--4560999.style),Carats Max (product.metafields.nivoda.caratsmax),Carats Min (product.metafields.nivoda.caratsmin),Nivoda Stock ID (product.metafields.nivoda.nivodastockid),Setting Stock ID (product.metafields.nivoda.settingstockid),Supported Shapes (product.metafields.nivoda.supportedshapes),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Round,,,,,,0.0,,0,deny,manual,13780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_YELLOW_DOWN.jpg?v=1769691850,21,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_ROSE_DOWN_cce8b322-cc87-4988-8d4e-ae32afc39ed0.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Princess,,,,,,0.0,,0,deny,manual,13580.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_ROSE_DOWN_3f3e7743-02cb-4b14-b5a4-0c2ea90eb590.jpg?v=1769691850,22,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_ROSE_DOWN_1b5a7b9c-09a5-4422-a195-9754ca01f5e0.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Cushion,,,,,,0.0,,0,deny,manual,13560.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_ROSE_DOWN.jpg?v=1769691850,23,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_ROSE_DOWN_e3cce825-c909-47a8-baa8-536ff9b0b141.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Oval,,,,,,0.0,,0,deny,manual,13560.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_ROSE_DOWN.jpg?v=1769691850,24,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_ROSE_DOWN_49d02480-6927-4040-9136-c2ed2899e647.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Pear,,,,,,0.0,,0,deny,manual,13750.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_ROSE_DOWN_c8e60b54-0b42-4c2e-8683-73726696a211.jpg?v=1769691850,25,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_ROSE_DOWN_43e630c2-9f8f-42c3-b420-b0c3bd779cbc.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Emerald,,,,,,0.0,,0,deny,manual,13700.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_ROSE_DOWN_23bcaa46-308c-44ec-a6da-3cf59032c49f.jpg?v=1769691851,26,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_ROSE_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Heart,,,,,,0.0,,0,deny,manual,13560.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_ROSE_DOWN_368f91a7-5e21-4856-89e8-bc63be0ca92f.jpg?v=1769691850,27,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_ROSE_DOWN_18505fb9-870b-4e15-8201-36d415f7fd60.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Radiant,,,,,,0.0,,0,deny,manual,13660.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_ROSE_DOWN.jpg?v=1769691850,28,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_ROSE_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Asscher,,,,,,0.0,,0,deny,manual,13560.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_ROSE_DOWN_6db2f0d2-d441-4d77-9fc0-87a6b7e388be.jpg?v=1769691850,29,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_ROSE_DOWN_a3c4674b-903d-4c3e-87da-a61eae9ce78b.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,9K Rose Gold,,,Marquise,,,,,,0.0,,0,deny,manual,14090.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_ROSE_DOWN_5cb166e2-2c61-42d2-ac68-ea8f5d82b92b.jpg?v=1769691850,30,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_ROSE_DOWN_709fd099-f5fd-4ac8-90fd-3e348528d16d.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Round,,,,,,0.0,,0,deny,manual,19360.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_ROSE_DOWN.jpg?v=1769691850,31,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_WHITE_DOWN_f7b513fa-939f-4001-a77e-329755a270cc.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Princess,,,,,,0.0,,0,deny,manual,18860.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_WHITE_DOWN.jpg?v=1769691849,32,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_WHITE_DOWN_2f4200d1-1595-449d-adfd-aa7ae57bd122.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Cushion,,,,,,0.0,,0,deny,manual,18820.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_WHITE_DOWN_53c0a24f-6750-4050-b772-8e5166f12004.jpg?v=1769691850,33,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_WHITE_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Oval,,,,,,0.0,,0,deny,manual,18790.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_WHITE_DOWN_381fc002-6c6b-4aca-8c1c-a370919647d5.jpg?v=1769691851,34,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_WHITE_DOWN_76817b2e-472b-4cff-bf96-3509d2106000.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Pear,,,,,,0.0,,0,deny,manual,19160.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_WHITE_DOWN_f216518d-69eb-4b17-9d13-0d8a01eeaa47.jpg?v=1769691851,35,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_WHITE_DOWN_ccf2f76c-3abe-4a0f-bddf-014fdd267791.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Emerald,,,,,,0.0,,0,deny,manual,19050.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_WHITE_DOWN_1824540e-e7e6-436d-99e1-97a5511d1808.jpg?v=1769691850,36,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_WHITE_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Heart,,,,,,0.0,,0,deny,manual,18790.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_WHITE_DOWN_e85fe9ab-9307-4639-8d96-95a1ca8be994.jpg?v=1769691851,37,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_WHITE_DOWN_18f8c000-6198-4105-95c3-dc180c534556.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Radiant,,,,,,0.0,,0,deny,manual,18970.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_WHITE_DOWN.jpg?v=1769691850,38,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_WHITE_DOWN_f1608c24-c406-4313-8ca3-2d6219427c41.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Asscher,,,,,,0.0,,0,deny,manual,18820.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_WHITE_DOWN_fd09cf7f-14f3-4a49-87cf-a17e69fa5c4d.jpg?v=1769691850,39,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_WHITE_DOWN.jpg?v=1769691849,kg,,,
solitaire-with-pave-7,,,,,,,,,14K White Gold,,,Marquise,,,,,,0.0,,0,deny,manual,19760.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_WHITE_DOWN_f47a78cb-c7f0-4c4f-989c-d85709c14081.jpg?v=1769691850,40,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_WHITE_DOWN_0b33be62-9108-4795-b964-a21a3872bc64.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Round,,,,,,0.0,,0,deny,manual,19360.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_WHITE_DOWN_3b55d1b9-5e8a-4508-96e2-94993aa04cae.jpg?v=1769691851,41,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_YELLOW_DOWN_52a1c7f2-4261-462d-b79c-0c7f51c71f61.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Princess,,,,,,0.0,,0,deny,manual,18860.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_YELLOW_DOWN.jpg?v=1769691850,42,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_YELLOW_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Cushion,,,,,,0.0,,0,deny,manual,18820.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_YELLOW_DOWN_8593e025-6c56-47a5-827c-684485cba6a5.jpg?v=1769691851,43,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_YELLOW_DOWN_1f38b4de-dfe5-4505-8bd4-7e07b6b68e37.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Oval,,,,,,0.0,,0,deny,manual,18790.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_YELLOW_DOWN_2c65cd7a-add4-41e2-8845-8c94c0bda5b6.jpg?v=1769691851,44,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_YELLOW_DOWN_042f9576-6be9-482a-bcdc-9ae20adc66bc.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Pear,,,,,,0.0,,0,deny,manual,19160.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_YELLOW_DOWN_0e15530c-0eb8-4eb3-a9e6-71f7132e9a83.jpg?v=1769691849,45,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_YELLOW_DOWN_97dc566a-1f27-4a2c-96ad-4f0b391f1559.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Emerald,,,,,,0.0,,0,deny,manual,19050.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_YELLOW_DOWN_3d604161-d324-4293-b820-289b7ffd1034.jpg?v=1769691850,46,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_YELLOW_DOWN_4b83f457-d22e-4573-92ef-94b757d5a4a1.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Heart,,,,,,0.0,,0,deny,manual,18790.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_YELLOW_DOWN_b00c8458-4dfb-42c9-b498-6c4aa2944cd2.jpg?v=1769691851,47,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_YELLOW_DOWN_69dbe787-5766-4c70-99cb-c7c673a98dab.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Radiant,,,,,,0.0,,0,deny,manual,18970.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_YELLOW_DOWN.jpg?v=1769691850,48,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_YELLOW_DOWN_ec0c3d67-58dc-4121-b6d7-09c4500d7629.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Asscher,,,,,,0.0,,0,deny,manual,18820.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_YELLOW_DOWN_2996305b-13e8-47ba-bfd4-8b0f8fa10a10.jpg?v=1769691851,49,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_YELLOW_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Yellow Gold,,,Marquise,,,,,,0.0,,0,deny,manual,19760.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_YELLOW_DOWN_505c16e5-0ced-446e-b458-4d3d2f416b31.jpg?v=1769691851,50,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_YELLOW_DOWN_0e9eec92-6616-472e-b916-f9a26860e6c6.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Round,,,,,,0.0,,0,deny,manual,19360.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_YELLOW_DOWN_20585fa9-4c87-44bf-8d96-71a39bcbfa7d.jpg?v=1769691850,51,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_ROSE_DOWN_cce8b322-cc87-4988-8d4e-ae32afc39ed0.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Princess,,,,,,0.0,,0,deny,manual,18860.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_ROSE_DOWN.jpg?v=1769691850,52,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_ROSE_DOWN_1b5a7b9c-09a5-4422-a195-9754ca01f5e0.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Cushion,,,,,,0.0,,0,deny,manual,18820.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_ROSE_DOWN_4cc024af-c573-426c-9f36-64c53f2e81b5.jpg?v=1769691849,53,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_ROSE_DOWN_e3cce825-c909-47a8-baa8-536ff9b0b141.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Oval,,,,,,0.0,,0,deny,manual,18790.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_ROSE_DOWN_6be1228b-2433-4fbc-88be-63c24ef15608.jpg?v=1769691851,54,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_ROSE_DOWN_49d02480-6927-4040-9136-c2ed2899e647.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Pear,,,,,,0.0,,0,deny,manual,19160.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_ROSE_DOWN.jpg?v=1769691849,55,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_ROSE_DOWN_43e630c2-9f8f-42c3-b420-b0c3bd779cbc.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Emerald,,,,,,0.0,,0,deny,manual,19050.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_ROSE_DOWN.jpg?v=1769691850,56,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_ROSE_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Heart,,,,,,0.0,,0,deny,manual,18790.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_ROSE_DOWN_bc9ff848-1095-470a-a29a-74c7972f21ee.jpg?v=1769691851,57,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_ROSE_DOWN_18505fb9-870b-4e15-8201-36d415f7fd60.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Radiant,,,,,,0.0,,0,deny,manual,18970.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_ROSE_DOWN_6cc15283-b3a9-4f69-bff2-bb5d1dbd5d0c.jpg?v=1769691850,58,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_ROSE_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Asscher,,,,,,0.0,,0,deny,manual,18820.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_ROSE_DOWN_7c769ef2-f618-4fae-b474-e60c11165f27.jpg?v=1769691851,59,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_ROSE_DOWN_a3c4674b-903d-4c3e-87da-a61eae9ce78b.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,14K Rose Gold,,,Marquise,,,,,,0.0,,0,deny,manual,19760.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_ROSE_DOWN.jpg?v=1769691850,60,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_ROSE_DOWN_709fd099-f5fd-4ac8-90fd-3e348528d16d.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Round,,,,,,0.0,,0,deny,manual,25150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_ROSE_DOWN_1f40ee1b-fb96-4c82-9456-85e28310194b.jpg?v=1769691850,61,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_WHITE_DOWN_f7b513fa-939f-4001-a77e-329755a270cc.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Princess,,,,,,0.0,,0,deny,manual,24370.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_WHITE_DOWN_b5aa7cb5-b410-4a85-81eb-c0c5caee7868.jpg?v=1769691849,62,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_WHITE_DOWN_2f4200d1-1595-449d-adfd-aa7ae57bd122.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Cushion,,,,,,0.0,,0,deny,manual,24280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_WHITE_DOWN_458e3020-67ce-479f-9604-988650f2278e.jpg?v=1769691851,63,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_WHITE_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Oval,,,,,,0.0,,0,deny,manual,24230.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_WHITE_DOWN_70c49939-b57a-4404-b2f1-76d494bb053e.jpg?v=1769691850,64,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_WHITE_DOWN_76817b2e-472b-4cff-bf96-3509d2106000.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Pear,,,,,,0.0,,0,deny,manual,24860.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_WHITE_DOWN_dcc117ad-3096-4993-b7e0-c701228acea8.jpg?v=1769691850,65,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_WHITE_DOWN_ccf2f76c-3abe-4a0f-bddf-014fdd267791.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Emerald,,,,,,0.0,,0,deny,manual,24660.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PE_WHITE_DOWN.jpg?v=1769691850,66,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_WHITE_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Heart,,,,,,0.0,,0,deny,manual,24230.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-EM_WHITE_DOWN_691fe8ab-49ad-4bd3-bec9-c8a96d21305b.jpg?v=1769691850,67,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_WHITE_DOWN_18f8c000-6198-4105-95c3-dc180c534556.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Radiant,,,,,,0.0,,0,deny,manual,24520.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-HRT_WHITE_DOWN_74a6621c-e4d7-4264-b96a-373a41cd81dd.jpg?v=1769691851,68,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_WHITE_DOWN_f1608c24-c406-4313-8ca3-2d6219427c41.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Asscher,,,,,,0.0,,0,deny,manual,24280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-RAD_WHITE_DOWN_866c7bfc-540f-4be1-9fa5-0c812db13bef.jpg?v=1769691851,69,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_WHITE_DOWN.jpg?v=1769691849,kg,,,
solitaire-with-pave-7,,,,,,,,,18K White Gold,,,Marquise,,,,,,0.0,,0,deny,manual,25730.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-AS_WHITE_DOWN_005dfd72-b76e-4c41-a72a-6d84834f8e0a.jpg?v=1769691850,70,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_WHITE_DOWN_0b33be62-9108-4795-b964-a21a3872bc64.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K Yellow Gold,,,Round,,,,,,0.0,,0,deny,manual,25150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-MQ_WHITE_DOWN.jpg?v=1769691849,71,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_YELLOW_DOWN_52a1c7f2-4261-462d-b79c-0c7f51c71f61.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K Yellow Gold,,,Princess,,,,,,0.0,,0,deny,manual,24370.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203_YELLOW_DOWN_52a1c7f2-4261-462d-b79c-0c7f51c71f61.jpg?v=1769691850,72,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_YELLOW_DOWN.jpg?v=1769691850,kg,,,
solitaire-with-pave-7,,,,,,,,,18K Yellow Gold,,,Cushion,,,,,,0.0,,0,deny,manual,24280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-PR_YELLOW_DOWN.jpg?v=1769691850,73,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_YELLOW_DOWN_1f38b4de-dfe5-4505-8bd4-7e07b6b68e37.jpg?v=1769691851,kg,,,
solitaire-with-pave-7,,,,,,,,,18K Yellow Gold,,,Oval,,,,,,0.0,,0,deny,manual,24230.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-CU_YELLOW_DOWN_1f38b4de-dfe5-4505-8bd4-7e07b6b68e37.jpg?v=1769691851,74,"",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0988/4768/7024/files/RG95203-OV_YELLOW_DOWN_042f9576-6be9-482a-bcdc-9ae20adc66bc.jpg?v=1769691850,kg,,,
